Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
30,0,1,1,10,3,1,1,1333,0,3,0,0,28140,1.0,0,24,8,0,10.0,2,10,0,9
33,0,0,2,7,3,1,1,1334,1,2,7,1,112450,0.0,0,21,8,0,8.0,3,7,0,7
56,1,2,1,15,3,1,1,1335,1,2,2,1,33120,9.0,0,19,8,0,7.0,1,5,4,3
51,0,2,1,3,2,4,1,1336,0,2,8,2,190490,7.0,0,14,8,1,23.0,2,20,15,15
31,1,2,1,2,4,5,1,1337,0,3,7,1,21410,4.0,0,20,8,0,12.0,2,7,7,7
26,0,2,2,17,3,3,1,1338,0,2,3,1,57690,1.0,0,19,8,0,5.0,4,5,4,3
58,1,2,2,2,2,3,1,1339,0,1,6,1,43850,1.0,0,13,8,1,40.0,2,40,15,6
19,1,2,1,5,2,1,1,1340,1,1,3,2,53320,1.0,0,23,8,1,0.0,2,0,0,0
22,0,2,2,29,4,5,1,1341,1,1,7,1,46630,0.0,0,13,8,1,3.0,1,2,2,1
49,0,2,1,2,3,1,1,1342,0,1,7,1,47240,1.0,0,11,8,1,16.0,3,15,5,11
43,0,1,2,2,2,1,1,1343,1,1,7,2,32110,4.0,0,13,8,0,18.0,2,3,1,2
50,0,1,1,19,4,1,1,1344,1,2,7,2,53770,4.0,0,14,8,1,16.0,3,2,2,1
31,1,2,1,15,1,3,1,1345,0,2,7,1,40660,3.0,0,22,8,0,4.0,2,2,2,2
41,0,2,1,17,2,4,1,1346,1,1,4,0,52080,3.0,0,11,8,3,12.0,2,9,0,7
26,0,2,1,17,4,1,1,1347,1,2,7,1,48770,1.0,0,13,8,1,8.0,5,8,5,7
36,0,2,0,25,1,0,1,1348,1,2,6,0,31170,6.0,0,21,8,1,7.0,2,3,0,1
51,1,1,1,6,3,1,1,1349,0,1,3,2,15690,2.0,0,11,8,0,18.0,2,4,0,3
39,0,2,1,7,3,1,1,1350,0,1,6,1,196580,4.0,0,13,8,1,17.0,3,15,5,9
25,0,2,2,29,1,3,1,1351,0,3,6,1,30690,2.0,0,14,8,1,6.0,3,2,2,2
30,0,2,1,21,1,3,1,1352,1,2,2,1,104350,0.0,0,11,8,0,12.0,5,11,4,7
32,1,2,1,2,4,1,1,1353,0,2,5,2,41480,7.0,0,15,8,0,10.0,0,5,0,4
45,0,2,1,2,1,5,1,1354,0,2,0,2,57680,5.0,0,23,8,1,9.0,4,6,0,3
38,0,2,1,7,4,1,1,1355,0,2,5,2,50420,3.0,0,16,8,1,19.0,4,3,2,2
30,0,2,2,13,3,2,1,1356,0,2,2,2,57700,1.0,0,16,8,1,5.0,2,5,0,4
32,0,1,2,2,3,2,1,1357,1,3,2,0,77560,0.0,0,21,8,0,9.0,3,8,0,7
30,0,2,1,1,3,3,1,1358,0,3,7,0,103060,5.0,0,13,8,0,8.0,5,3,2,2
30,0,2,2,9,3,3,1,1359,1,2,6,2,39360,0.0,0,11,8,1,6.0,3,5,1,2
41,0,1,2,10,2,3,1,1360,0,3,4,0,79450,4.0,0,12,8,1,21.0,6,7,7,7
41,0,2,1,10,4,3,1,1361,1,4,6,1,57430,2.0,0,12,8,3,7.0,2,5,1,4
19,0,2,1,1,3,4,1,1362,0,5,4,2,152020,1.0,0,18,8,3,1.0,2,1,0,0
40,0,1,1,26,4,3,1,1363,1,2,4,0,54400,1.0,0,12,8,1,20.0,2,20,2,13
35,0,2,2,8,1,2,1,1364,0,3,2,1,37600,1.0,0,14,8,3,10.0,2,10,0,6
53,0,2,2,14,2,1,1,1365,0,5,4,1,35170,2.0,0,12,8,1,13.0,1,7,4,5
45,0,2,2,1,4,5,1,1366,1,1,6,0,25800,8.0,0,17,8,3,20.0,3,17,0,15
32,0,1,2,2,2,1,1,1367,0,1,4,2,21660,1.0,0,19,8,1,9.0,4,9,3,7
29,0,0,1,10,4,5,1,1368,1,3,0,1,58690,1.0,0,11,8,1,10.0,6,10,0,9
51,0,2,1,1,3,4,1,1369,0,3,5,1,80080,2.0,0,15,8,1,10.0,4,1,0,0
58,0,2,2,3,3,2,1,1370,0,1,6,1,52060,4.0,0,11,8,3,9.0,4,1,0,0
40,0,2,1,11,2,5,1,1371,1,4,2,1,52950,7.0,0,18,8,0,15.0,4,12,2,11
34,0,1,2,24,4,2,1,1372,1,2,4,1,164130,6.0,0,16,8,0,6.0,1,4,1,2
22,0,2,1,3,3,3,1,1373,1,1,2,1,132690,1.0,0,25,8,1,2.0,2,2,2,2
27,0,0,1,3,3,3,1,1374,1,1,0,0,27830,6.0,0,16,8,1,6.0,2,2,2,2
28,0,2,2,4,4,1,1,1375,1,2,0,1,54330,1.0,0,13,8,1,5.0,4,5,0,2
57,0,2,1,3,3,1,1,1376,1,2,4,0,20130,3.0,0,14,8,1,12.0,5,5,1,4
27,0,0,1,2,3,1,1,1377,1,1,4,0,139660,1.0,0,19,8,0,1.0,1,1,0,1
50,0,2,1,4,3,1,1,1378,0,2,4,2,43740,3.0,0,15,8,1,21.0,5,5,4,4
41,0,2,2,7,4,2,1,1379,1,4,2,0,68420,4.0,0,12,8,1,13.0,3,9,1,8
30,0,2,0,1,4,0,1,1380,0,1,3,1,174260,2.0,0,12,8,1,12.0,0,10,7,4
38,0,2,2,1,1,3,1,1381,1,2,2,2,176030,4.0,0,16,8,0,12.0,0,8,0,7
32,0,2,1,20,3,3,1,1382,0,1,4,2,45810,3.0,0,14,8,1,8.0,3,5,1,4
27,0,2,1,5,4,3,1,1383,1,2,0,1,47350,0.0,0,13,8,0,6.0,2,5,1,1
19,1,1,1,10,2,1,1,1384,1,2,0,2,41870,0.0,0,22,8,1,1.0,4,0,0,0
36,0,1,2,25,3,2,1,1385,0,2,5,2,55050,4.0,0,21,8,2,13.0,3,8,7,2
30,0,0,2,1,3,3,1,1386,0,1,7,0,54700,1.0,0,18,8,1,12.0,2,12,6,10
45,0,2,1,24,2,3,1,1387,1,2,7,0,54760,4.0,0,13,8,1,9.0,3,5,0,3
56,0,2,1,4,3,1,1,1388,1,4,3,0,25870,4.0,0,12,8,0,19.0,2,2,2,2
33,0,2,1,2,2,3,1,1389,1,1,7,2,24400,0.0,0,18,8,3,4.0,4,3,0,2
19,1,2,1,8,2,1,1,1390,1,2,7,2,159720,1.0,0,21,8,0,1.0,2,1,1,0
46,0,2,1,10,3,5,1,1391,0,2,2,0,153790,1.0,0,12,8,0,24.0,1,24,15,7
38,0,2,2,4,4,1,1,1392,1,1,4,2,70820,1.0,0,14,8,0,2.0,3,2,2,1
31,0,2,2,2,5,1,1,1393,1,2,8,1,27280,8.0,0,11,8,0,7.0,3,4,0,2
34,0,2,2,9,3,2,1,1394,0,2,3,2,53680,2.0,0,14,8,1,9.0,2,3,1,2
41,1,2,1,18,4,1,1,1395,1,5,2,2,53470,1.0,0,24,8,1,4.0,1,4,0,2
50,0,2,2,19,4,2,1,1396,1,3,7,1,31950,2.0,0,11,8,0,5.0,4,3,0,2
53,0,2,2,1,2,1,1,1397,1,1,3,0,39890,1.0,0,13,8,0,5.0,2,4,1,3
33,0,2,1,4,3,1,1,1398,1,1,1,1,33060,1.0,0,11,8,3,8.0,6,8,1,6
40,0,2,1,11,3,1,1,1399,0,2,7,1,70050,1.0,0,20,8,2,21.0,2,20,9,9
55,0,2,1,6,1,1,1,1400,0,2,2,2,26550,8.0,0,17,8,0,36.0,0,24,2,15
34,0,1,0,7,4,4,1,1401,0,1,6,1,13930,1.0,0,11,8,2,10.0,4,10,1,9
51,0,2,0,4,2,0,1,1402,1,2,8,2,25700,3.0,0,18,8,0,21.0,2,7,1,0
52,0,2,1,2,4,3,1,1403,0,2,8,1,35370,0.0,0,11,8,1,34.0,3,33,11,9
27,0,2,2,15,3,2,1,1404,1,1,6,2,39860,1.0,0,12,8,2,7.0,3,7,0,3
35,1,2,1,2,4,1,1,1405,0,2,5,1,108830,3.0,0,12,8,0,8.0,3,1,0,1
43,0,0,1,6,2,3,1,1406,1,1,0,0,20280,4.0,0,20,8,1,7.0,2,5,2,2
45,0,0,1,9,2,3,1,1407,0,1,7,1,95250,9.0,0,19,8,0,22.0,3,20,11,8
37,0,2,1,7,3,1,1,1408,0,1,6,1,29290,1.0,0,12,8,0,8.0,2,8,1,7
35,0,1,1,1,3,4,1,1409,1,2,5,2,22750,5.0,0,13,8,0,10.0,2,6,1,2
42,0,0,1,1,1,5,1,1410,1,2,7,0,78790,2.0,0,11,8,1,11.0,2,5,0,2
38,0,2,2,8,2,2,1,1411,1,5,6,1,49300,9.0,0,14,8,0,14.0,0,1,0,0
38,0,2,0,25,1,0,1,1412,0,1,4,1,78470,3.0,0,14,8,1,9.0,3,7,1,7
27,0,1,1,13,4,3,1,1413,1,1,3,1,44010,5.0,0,13,8,0,6.0,4,2,2,0
49,0,0,1,23,1,4,1,1414,0,2,7,0,92410,1.0,0,19,8,1,7.0,5,7,1,7
34,0,1,1,7,2,3,1,1415,1,4,8,0,29740,1.0,0,23,8,0,5.0,2,5,2,0
40,0,2,1,23,3,3,1,1416,0,1,2,1,45020,8.0,0,12,8,2,15.0,0,7,3,7
38,1,2,2,6,4,1,1,1417,0,3,6,1,107480,7.0,0,15,8,0,17.0,3,1,0,0
29,1,2,2,10,2,1,1,1418,0,2,6,1,15550,1.0,0,19,8,2,10.0,2,10,1,9
22,0,2,1,1,3,1,1,1419,0,4,0,0,129360,1.0,0,11,8,2,4.0,3,4,2,2
36,0,1,1,1,3,1,1,1420,0,2,2,2,23050,1.0,0,17,8,0,8.0,3,8,1,7
40,0,0,1,28,2,1,1,1421,1,1,4,1,167040,9.0,0,22,8,0,5.0,2,3,0,2
46,0,2,1,25,1,3,1,1422,1,5,6,0,34330,7.0,0,18,8,0,17.0,3,4,0,3
32,1,2,1,5,3,3,1,1423,1,1,0,1,34770,1.0,0,11,8,0,14.0,2,14,9,8
30,0,0,1,17,4,1,1,1424,1,2,0,2,64300,1.0,0,12,8,1,12.0,2,11,5,8
27,0,1,1,18,2,3,1,1425,0,1,2,2,65160,1.0,0,19,8,1,7.0,4,7,0,7
51,0,2,1,2,1,3,1,1426,0,1,4,1,39070,5.0,0,13,8,0,16.0,2,10,4,7
30,1,2,1,10,4,1,1,1427,0,2,6,2,55620,5.0,0,13,8,0,8.0,3,5,0,4
41,0,2,1,1,3,1,1,1428,1,2,1,2,68830,3.0,0,19,8,2,16.0,3,1,0,0
30,1,1,2,3,2,3,1,1429,1,2,0,2,28620,5.0,0,14,8,0,9.0,2,6,0,1
29,1,2,1,2,3,1,1,1430,1,1,7,2,49780,0.0,0,13,8,0,7.0,3,6,1,5
45,0,0,1,2,3,3,1,1431,0,2,6,2,103680,6.0,0,12,8,2,23.0,2,19,12,8
54,0,2,2,8,2,2,1,1432,0,2,2,1,61340,2.0,0,19,8,0,16.0,2,6,0,5
36,0,2,1,16,4,1,1,1433,1,1,0,2,67350,8.0,0,25,8,2,16.0,3,13,3,7
33,0,2,2,9,1,4,1,1434,0,3,7,1,32950,6.0,0,22,8,2,7.0,2,3,1,1
37,0,1,2,2,4,1,1,1435,1,2,2,0,52380,1.0,0,15,8,1,10.0,5,10,0,7
38,0,2,1,1,2,3,1,1436,1,4,2,0,64720,0.0,0,12,8,0,17.0,4,16,5,13
31,0,0,2,4,1,3,1,1437,0,3,6,1,96100,0.0,0,11,8,1,6.0,2,5,1,4
59,0,2,1,5,3,1,1,1438,0,3,3,1,198330,3.0,0,13,8,0,7.0,2,1,0,0
37,0,1,2,2,3,2,1,1439,0,2,2,0,97560,4.0,0,19,8,0,13.0,2,9,5,8
29,0,1,2,15,4,3,1,1440,0,1,7,1,49680,1.0,0,19,8,3,11.0,4,11,4,1
35,0,1,1,19,3,1,1,1441,0,1,7,2,21450,1.0,0,13,8,0,10.0,6,10,0,8
29,1,2,1,7,1,1,1,1442,0,1,6,2,21800,1.0,0,21,8,0,4.0,2,4,0,1
52,0,2,1,1,2,3,1,1443,0,4,3,2,83460,7.0,0,14,8,0,6.0,5,2,2,2
42,0,2,1,7,4,1,1,1444,0,2,7,1,34450,1.0,0,11,8,2,22.0,2,22,11,15
59,0,2,1,4,4,5,1,1445,1,1,0,1,27600,8.0,0,11,8,0,7.0,3,2,2,2
50,0,2,1,11,2,1,1,1446,1,2,7,0,62940,3.0,0,23,8,1,32.0,2,7,0,6
33,1,2,2,11,4,2,1,1447,1,1,6,1,71400,5.0,0,21,8,0,8.0,2,5,0,4
43,0,2,2,1,3,2,1,1448,0,2,4,1,29320,5.0,0,24,8,0,22.0,3,17,1,9
33,1,2,2,1,3,1,1,1449,1,2,3,1,51470,7.0,0,11,8,0,13.0,2,9,1,7
52,0,0,1,2,3,5,1,1450,1,1,7,2,45070,1.0,0,14,8,0,33.0,3,33,15,12
32,0,2,0,13,4,1,1,1451,0,3,4,1,85640,2.0,0,16,8,1,6.0,2,4,1,2
32,1,2,2,23,1,1,1,1452,1,3,0,2,24680,0.0,0,11,8,0,4.0,2,3,1,2
39,0,2,2,26,4,1,1,1453,1,2,5,0,81610,7.0,0,12,8,1,7.0,2,3,1,2
32,0,0,2,2,4,2,1,1454,1,4,6,1,21090,0.0,0,13,8,1,4.0,3,3,2,2
41,0,2,2,29,3,1,1,1455,0,2,2,0,52940,2.0,0,15,8,0,17.0,3,1,0,0
40,0,2,1,2,3,1,1,1456,1,1,4,0,27180,1.0,0,14,8,1,9.0,4,9,4,7
45,0,2,1,18,1,1,1,1457,0,2,8,1,58110,0.0,0,14,8,0,25.0,4,24,1,7
31,0,1,1,7,4,3,1,1458,1,1,6,0,24370,9.0,0,14,8,1,9.0,3,2,2,2
33,0,2,1,2,4,1,1,1459,0,1,7,1,27660,1.0,0,12,8,1,2.0,2,2,0,2
34,0,2,1,26,3,4,1,1460,0,1,7,1,190380,6.0,0,13,8,0,13.0,3,11,5,9
37,0,2,1,22,5,3,1,1461,0,2,4,1,30550,2.0,0,14,8,3,17.0,3,3,0,2
45,0,1,2,21,1,2,1,1462,1,3,6,1,22890,4.0,0,13,8,0,9.0,3,3,0,2
37,1,1,2,2,3,2,1,1463,1,1,2,0,40010,6.0,0,11,8,1,17.0,2,1,0,0
39,0,1,1,22,3,3,1,1464,0,1,4,2,129650,0.0,0,19,8,1,20.0,2,19,11,8
29,0,2,2,4,3,4,1,1465,0,2,1,2,35390,1.0,0,18,8,0,6.0,2,6,1,5
42,0,2,1,5,4,3,1,1466,0,1,6,2,60290,3.0,0,17,8,1,10.0,5,3,0,2
29,0,2,1,2,4,3,1,1467,1,1,2,0,26790,2.0,0,15,8,0,10.0,2,3,0,2
25,0,2,1,25,2,1,1,1468,1,2,7,1,37020,0.0,0,20,8,0,5.0,4,4,1,2
42,0,2,2,18,2,3,1,1469,1,1,2,0,23980,0.0,0,14,8,1,10.0,2,9,7,8
40,0,2,1,28,3,3,1,1470,1,2,2,0,54680,0.0,0,12,8,0,22.0,6,21,3,9
51,0,2,2,6,2,1,1,1471,0,1,0,1,131160,1.0,0,11,8,0,1.0,6,1,0,0
31,1,1,1,10,1,1,1,1472,0,1,6,2,41890,0.0,0,23,8,1,6.0,3,5,1,4
32,0,1,1,17,4,4,1,1473,1,4,7,1,193280,1.0,0,15,8,3,5.0,2,5,0,3
38,0,0,1,2,5,1,1,1474,1,3,1,1,83210,3.0,0,11,8,3,13.0,5,8,7,5
32,0,2,1,10,1,3,1,1475,1,1,7,2,23420,4.0,0,12,8,2,9.0,2,6,0,4
46,0,2,1,8,3,1,1,1476,0,4,5,1,40710,3.0,0,13,8,0,28.0,5,7,7,7
28,1,2,1,11,2,3,1,1477,1,2,7,2,58130,2.0,0,20,8,1,5.0,2,0,0,0
29,0,2,1,18,3,1,1,1478,1,2,7,1,31430,2.0,0,22,8,3,10.0,2,0,0,0
31,0,2,1,1,3,1,1,1479,1,3,2,1,20440,0.0,0,21,8,0,10.0,2,9,7,8
25,0,0,1,7,4,3,1,1480,0,4,2,0,134640,1.0,0,13,8,1,6.0,2,6,1,5
45,0,2,1,17,2,3,1,1481,1,2,2,1,79910,0.0,0,13,8,2,21.0,2,20,4,10
36,0,2,1,28,1,1,1,1482,1,1,2,1,33770,0.0,0,12,8,2,16.0,2,15,10,11
55,0,2,1,14,4,1,1,1483,0,1,7,2,55380,0.0,0,17,8,0,37.0,2,36,4,13
47,1,0,1,1,1,3,1,1484,1,1,6,1,57620,1.0,0,11,8,2,10.0,4,10,9,9
28,0,2,1,1,3,1,1,1485,1,1,4,1,25920,1.0,0,14,8,0,5.0,2,5,0,4
37,0,2,1,1,3,1,1,1486,1,2,0,1,53460,4.0,0,11,8,0,7.0,2,5,0,1
21,0,2,1,3,2,1,1,1487,1,1,2,2,42130,1.0,0,12,8,3,3.0,3,3,1,0
37,0,0,1,1,3,3,1,1488,1,2,7,0,41270,2.0,0,13,8,1,15.0,2,5,0,2
35,0,2,2,7,4,1,1,1489,1,1,8,0,24380,7.0,0,16,8,0,10.0,5,7,6,2
38,0,2,1,8,3,1,1,1490,0,1,3,0,68700,1.0,0,11,8,1,8.0,5,8,7,7
26,0,1,1,1,4,4,1,1491,1,2,2,0,104470,1.0,0,18,8,0,6.0,3,6,1,4
50,0,2,2,8,4,1,1,1492,1,1,6,0,96670,3.0,0,23,8,0,28.0,2,10,1,6
53,0,2,1,11,4,1,1,1493,0,2,6,1,21480,3.0,0,11,8,0,21.0,2,5,1,3
42,0,2,1,4,4,1,1,1494,1,1,4,1,89260,1.0,0,14,8,0,20.0,4,20,11,6
29,0,1,1,16,4,3,1,1495,1,1,2,2,65130,1.0,0,11,8,1,10.0,2,10,0,9
55,0,2,1,1,4,4,1,1496,0,1,6,1,67990,3.0,0,11,8,0,12.0,2,10,0,8
26,0,1,1,9,3,1,1,1497,0,1,3,1,162910,1.0,0,22,8,0,5.0,3,5,3,3
37,0,2,2,5,1,2,1,1498,1,1,6,2,27050,1.0,0,11,8,0,17.0,2,17,5,7
44,1,1,1,1,2,3,1,1499,1,2,6,0,103330,3.0,0,14,8,1,19.0,2,1,0,0
38,0,2,2,2,3,2,1,1500,0,1,3,0,44480,9.0,0,12,8,0,10.0,3,2,1,2
26,1,2,1,4,3,3,1,1501,1,3,6,0,68540,2.0,0,11,8,0,5.0,5,3,0,2
28,0,2,1,7,3,4,1,1502,1,1,1,2,96370,1.0,0,13,8,0,5.0,6,5,0,2
49,0,1,1,1,1,3,1,1503,0,2,6,2,35910,9.0,0,13,8,0,22.0,2,3,1,2
36,0,2,2,5,3,5,1,1504,1,3,7,2,54050,4.0,0,14,8,0,10.0,2,8,7,7
31,0,1,1,9,4,3,1,1505,1,1,7,0,46840,1.0,0,16,8,1,2.0,4,2,2,2
26,1,2,1,8,3,3,1,1506,1,2,3,2,157870,1.0,0,12,8,2,8.0,5,8,7,4
37,0,1,2,9,1,2,1,1507,1,1,2,1,15140,1.0,0,14,8,0,4.0,3,4,1,2
42,0,1,2,2,2,2,1,1508,1,3,5,1,29560,5.0,0,13,8,0,23.0,2,20,4,8
18,1,2,1,1,4,1,1,1509,1,1,7,2,23350,1.0,0,14,8,2,0.0,3,0,0,0
35,0,2,2,20,2,1,1,1510,1,1,2,1,51540,0.0,0,19,8,0,12.0,2,11,6,9
36,0,1,1,8,3,4,1,1511,0,3,7,1,69620,4.0,0,12,8,2,4.0,2,1,0,0
51,0,2,1,2,3,1,1,1512,1,2,2,0,56750,5.0,0,13,8,0,13.0,2,4,1,2
41,0,2,1,29,1,1,1,1513,1,1,2,2,23790,1.0,0,12,8,0,22.0,6,22,0,4
18,0,2,2,7,3,1,1,1514,1,1,6,2,38120,1.0,0,15,8,0,0.0,3,0,0,0
28,0,2,1,9,3,3,1,1515,1,1,8,2,46480,0.0,0,23,8,2,9.0,2,8,0,7
31,0,2,1,8,1,5,1,1516,1,1,4,1,29360,4.0,0,12,8,1,10.0,2,8,7,7
39,0,2,2,5,4,2,1,1517,0,2,1,0,21050,0.0,0,20,8,0,19.0,3,18,3,7
36,0,0,1,5,4,1,1,1518,1,1,7,1,85780,7.0,0,21,8,0,,4,9,0,8
32,0,2,2,2,3,2,1,1519,1,2,2,1,27060,1.0,0,21,8,1,13.0,4,13,4,8
38,0,2,1,5,2,1,1,1520,0,3,6,1,63840,3.0,0,19,8,2,19.0,4,10,0,1
58,0,0,1,2,3,1,1,1521,1,2,4,0,39680,2.0,0,13,8,2,12.0,3,5,1,2
31,0,2,1,20,1,5,1,1522,0,3,6,1,99070,,0,13,8,1,6.0,3,5,0,3
31,0,2,2,7,4,2,1,1523,1,2,7,1,132250,3.0,0,21,8,1,9.0,2,2,1,0
45,0,1,1,3,1,3,1,1524,0,1,7,0,35400,1.0,0,13,8,0,24.0,6,24,9,11
31,0,2,2,16,4,2,1,1525,0,2,6,0,28040,0.0,0,19,8,2,3.0,0,2,2,2
33,0,1,1,9,3,1,1,1526,1,4,5,1,193920,6.0,0,12,8,1,12.0,3,10,8,8
39,0,2,2,1,4,1,1,1527,1,1,7,1,196650,1.0,0,22,8,1,21.0,6,21,11,10
43,0,1,1,7,4,3,1,1528,1,4,6,2,24390,0.0,0,15,8,0,9.0,2,8,1,7
49,0,2,1,1,3,1,1,1529,1,3,4,2,73140,7.0,0,22,8,0,25.0,2,7,0,7
52,1,2,1,7,1,1,1,1530,0,2,6,1,47740,2.0,0,18,8,1,11.0,2,8,7,7
27,0,2,1,15,4,3,1,1531,1,3,6,2,39020,1.0,0,22,8,0,4.0,2,4,1,2
32,0,2,1,1,3,1,1,1532,1,3,6,1,26620,1.0,0,11,8,1,13.0,6,13,11,9
27,0,2,1,13,2,3,1,1533,0,4,5,2,28560,1.0,0,12,8,2,5.0,5,5,0,4
31,0,2,2,24,3,1,1,1534,1,2,0,0,10810,4.0,0,11,8,3,13.0,4,7,1,7
32,0,2,1,7,3,5,1,1535,1,2,0,2,24720,7.0,0,13,8,0,10.0,2,7,0,7
28,1,2,1,9,4,3,1,1536,1,1,7,1,56730,5.0,0,14,8,1,5.0,4,3,2,2
30,0,2,1,13,3,1,1,1537,0,4,5,1,41970,1.0,0,13,8,0,11.0,3,10,1,9
31,0,1,1,2,1,1,1,1538,0,1,3,1,97130,1.0,0,17,8,0,10.0,5,10,8,9
39,0,1,1,19,4,3,1,1539,0,1,6,1,20620,1.0,0,13,8,0,21.0,4,21,13,3
39,1,2,1,1,1,3,1,1540,0,1,2,1,42840,4.0,0,17,8,1,12.0,0,1,0,0
33,0,1,2,4,2,1,1,1541,1,4,6,2,47880,3.0,0,11,8,1,9.0,0,7,0,1
47,0,2,1,4,3,1,1,1542,0,2,0,1,59060,4.0,0,23,8,0,21.0,4,3,1,1
43,0,1,1,14,3,3,1,1543,0,5,5,0,38860,1.0,0,17,8,2,9.0,2,9,0,0
27,0,0,1,2,3,1,1,1544,1,1,5,1,168230,0.0,0,17,8,0,6.0,3,5,1,4
54,0,1,1,1,4,1,1,1545,1,2,6,2,29330,3.0,0,12,8,2,20.0,2,4,0,3
43,0,2,1,7,2,1,1,1546,0,2,3,1,65000,8.0,0,23,8,0,10.0,3,1,0,0
45,0,2,2,3,1,2,1,1547,0,1,7,1,171740,9.0,0,14,8,1,12.0,6,10,9,8
40,0,2,1,2,4,4,1,1548,1,4,6,1,50330,2.0,0,14,8,2,6.0,6,4,0,2
29,1,2,1,29,3,3,1,1549,0,1,6,1,23070,1.0,0,13,8,1,7.0,0,7,0,7
29,0,2,0,8,3,3,1,1550,1,3,8,2,25870,0.0,0,22,8,2,4.0,3,3,2,2
30,0,2,1,10,3,1,1,1551,1,2,6,0,55070,1.0,0,12,8,2,10.0,2,10,1,2
27,0,2,1,11,2,3,1,1552,1,1,3,1,43930,1.0,0,18,8,1,8.0,2,8,0,7
37,0,2,2,1,4,1,1,1553,1,2,0,0,133480,7.0,0,14,8,0,8.0,4,6,0,4
38,0,2,1,28,4,3,1,1554,1,1,2,0,65830,0.0,0,12,8,0,12.0,1,11,2,9
31,0,2,1,6,3,3,1,1555,0,3,3,2,81030,1.0,0,15,8,1,11.0,5,11,4,10
29,0,2,1,3,4,1,1,1556,1,3,7,0,39780,1.0,0,11,8,0,7.0,0,7,1,7
35,0,2,2,16,2,5,1,1557,1,3,3,2,25440,0.0,0,13,8,1,17.0,3,16,0,13
23,0,2,1,20,4,1,1,1558,1,1,4,0,53990,1.0,0,23,8,0,4.0,2,4,0,2
41,0,2,1,9,2,1,1,1559,0,1,2,2,54870,6.0,0,19,8,2,8.0,0,5,1,2
47,0,1,2,1,3,3,1,1560,0,2,2,2,68340,3.0,0,16,8,1,5.0,2,0,0,0
42,0,2,1,3,4,1,1,1561,1,1,3,2,10910,2.0,0,22,8,0,16.0,0,1,0,0
29,0,0,2,22,4,2,1,1562,1,2,1,1,57360,1.0,0,22,8,0,4.0,1,4,0,2
42,0,2,2,7,4,3,1,1563,1,3,6,0,22260,0.0,0,12,8,1,4.0,3,3,1,0
32,0,2,1,2,3,3,1,1564,1,2,6,1,57470,1.0,0,13,8,0,8.0,0,8,0,7
48,0,2,2,13,4,3,1,1565,1,4,7,1,98540,3.0,0,16,8,1,15.0,2,0,0,0
37,0,2,1,8,5,5,1,1566,1,2,4,0,54670,4.0,0,12,8,0,13.0,2,7,6,7
30,0,0,2,25,4,4,1,1567,1,1,0,1,53800,7.0,0,21,8,1,4.0,0,2,2,2
26,0,2,2,28,3,3,1,1568,0,5,2,1,51510,1.0,0,15,8,3,8.0,3,8,7,7
42,0,2,2,2,2,3,1,1569,0,1,2,2,21330,3.0,0,13,8,2,14.0,2,1,0,0
21,1,1,1,9,3,3,1,1570,0,4,4,2,178750,1.0,0,12,8,0,3.0,5,3,1,2
36,0,0,0,28,3,0,1,1571,1,2,2,2,24320,4.0,0,22,8,0,7.0,4,1,0,0
36,0,1,1,6,3,1,1,1572,0,2,6,1,47710,4.0,0,13,8,1,16.0,2,13,1,12
57,0,2,1,21,4,1,1,1573,1,5,6,1,191610,2.0,0,18,8,0,15.0,2,3,1,2
40,0,2,1,8,3,4,1,1574,1,2,7,1,50870,3.0,0,14,8,1,10.0,3,7,1,7
21,0,0,1,1,5,1,1,1575,0,2,3,2,28630,1.0,0,14,8,0,3.0,2,3,2,2
33,1,2,0,28,2,0,1,1576,0,5,3,2,55610,1.0,0,21,8,1,1.0,3,1,0,0
37,0,2,1,5,3,1,1,1577,1,4,6,1,21440,6.0,0,19,8,0,17.0,3,5,0,3
46,0,0,2,2,4,2,1,1578,0,2,2,1,30650,2.0,0,11,8,0,7.0,3,1,0,0
41,1,1,1,16,1,3,1,1579,0,1,6,2,28100,1.0,0,11,8,0,8.0,3,8,7,7
50,0,2,1,9,3,3,1,1580,0,3,2,2,98880,6.0,0,15,8,0,20.0,2,4,1,3
40,1,2,1,8,3,3,1,1581,0,1,0,1,86280,2.0,0,20,8,0,8.0,2,6,1,0
31,0,2,1,1,3,1,1,1582,1,4,1,2,28670,0.0,0,24,8,0,3.0,5,2,2,2
21,1,2,0,10,2,0,1,1583,1,1,2,2,53730,1.0,0,12,8,1,1.0,2,1,0,0
29,0,2,1,1,3,1,1,1584,0,2,5,2,66670,9.0,0,12,8,1,6.0,6,3,1,2
35,0,2,1,29,3,1,1,1585,0,3,7,2,50030,9.0,0,15,8,0,10.0,2,1,0,0
27,0,2,2,2,3,1,1,1586,1,1,7,0,23670,1.0,0,12,8,1,5.0,2,5,0,4
28,0,2,1,2,2,3,1,1587,1,3,3,2,28580,1.0,0,12,8,0,7.0,2,7,0,7
49,0,2,2,2,3,5,1,1588,1,2,4,2,52040,8.0,0,14,8,1,26.0,3,5,0,0
